bear,year,day,julinaday,GMT.Date,hour,minutes,GMT.Time,Latitude,Longitude
33505,15,363,15363,29.12.2015,4,:01,4:01:00,31.39724,-88.27162
33505,15,363,15363,29.12.2015,5,:01,5:01:00,31.39729,-88.27162
33505,15,363,15363,29.12.2015,6,:01,6:01:00,31.39725,-88.27168
33505,15,363,15363,29.12.2015,7,:01,7:01:00,31.39725,-88.27165
33505,15,363,15363,29.12.2015,8,:01,8:01:00,31.39729,-88.27153
33505,15,363,15363,29.12.2015,9,:01,9:01:00,31.39726,-88.27159
33505,15,363,15363,29.12.2015,10,:01,10:01:00,31.39733,-88.2714
33505,15,363,15363,29.12.2015,11,:01,11:01:00,31.39819,-88.27051
33505,15,363,15363,29.12.2015,12,:01,12:01:00,31.40068,-88.26735
33505,15,363,15363,29.12.2015,13,:01,13:01:00,31.39936,-88.26717
33505,15,363,15363,29.12.2015,14,:01,14:01:00,31.39917,-88.26877
33505,15,363,15363,29.12.2015,15,:01,15:01:00,31.39827,-88.27024
33505,15,363,15363,29.12.2015,16,:01,16:01:00,31.39825,-88.27037
33505,15,363,15363,29.12.2015,17,:01,17:01:00,31.39836,-88.2703
33505,15,363,15363,29.12.2015,18,:01,18:01:00,31.39828,-88.2703
33505,15,363,15363,29.12.2015,19,:01,19:01:00,31.39899,-88.26898
33505,15,363,15363,29.12.2015,20,:01,20:01:00,31.39856,-88.27172
33505,15,363,15363,29.12.2015,21,:01,21:01:00,31.39877,-88.27162
33505,15,363,15363,29.12.2015,22,:01,22:01:00,31.3987,-88.27173
33505,15,363,15363,29.12.2015,1,:00,1:00:00,31.39859,-88.2715
33505,15,363,15363,29.12.2015,2,:00,2:00:00,31.3989,-88.27163
33505,15,363,15363,29.12.2015,3,:00,3:00:00,31.39865,-88.27163
33505,15,363,15363,29.12.2015,4,:00,4:00:00,31.39871,-88.27179
33505,15,363,15363,29.12.2015,5,:00,5:00:00,31.39858,-88.27162
33505,15,363,15363,29.12.2015,6,:00,6:00:00,31.39862,-88.27162
33505,15,363,15363,29.12.2015,7,:00,7:00:00,31.3986,-88.27169
33505,15,363,15363,29.12.2015,8,:00,8:00:00,31.39862,-88.27169
33505,15,363,15363,29.12.2015,9,:00,9:00:00,31.39852,-88.27169
33505,15,363,15363,29.12.2015,10,:00,10:00:00,31.40711,-88.2739
33505,15,364,15364,30.12.2015,11,:00,11:00:00,31.40521,-88.26745
33505,15,364,15364,30.12.2015,12,:00,12:00:00,31.40508,-88.26771
33505,15,364,15364,30.12.2015,13,:00,13:00:00,31.40246,-88.26763
33505,15,364,15364,30.12.2015,14,:00,14:00:00,31.40249,-88.26763
33505,15,364,15364,30.12.2015,15,:00,15:00:00,31.40251,-88.26775
33505,15,364,15364,30.12.2015,16,:00,16:00:00,31.40206,-88.26654
33505,15,364,15364,30.12.2015,17,:00,17:00:00,31.39893,-88.2617
33505,15,364,15364,30.12.2015,18,:00,18:00:00,31.3988,-88.26139
33505,15,364,15364,30.12.2015,19,:00,19:00:00,31.39871,-88.26133
33505,15,364,15364,30.12.2015,20,:00,20:00:00,31.39874,-88.26146
33505,15,365,15365,31.12.2015,1,:00,1:00:00,31.3988,-88.26159
33505,15,365,15365,31.12.2015,2,:00,2:00:00,31.39883,-88.26145
33505,15,365,15365,31.12.2015,3,:00,3:00:00,31.39873,-88.26127
33505,15,365,15365,31.12.2015,4,:00,4:00:00,31.399,-88.26155
33505,15,365,15365,31.12.2015,5,:00,5:00:00,31.3988,-88.26146
33505,15,365,15365,31.12.2015,6,:00,6:00:00,31.39881,-88.26152
33505,15,365,15365,31.12.2015,7,:00,7:00:00,31.39886,-88.26155
33505,15,365,15365,31.12.2015,8,:00,8:00:00,31.39196,-88.2686
33505,15,365,15365,31.12.2015,9,:00,9:00:00,31.39261,-88.26883
33505,15,365,15365,31.12.2015,10,:00,10:00:00,31.39256,-88.26888
33505,15,365,15365,31.12.2015,11,:00,11:00:00,31.39186,-88.26827
33505,15,365,15365,31.12.2015,12,:00,12:00:00,31.38913,-88.26807
33505,16,1,16001,01.01.2016,1,:00,1:00:00,31.39426,-88.26439
33505,16,1,16001,01.01.2016,2,:00,2:00:00,31.39415,-88.26419
33505,16,1,16001,01.01.2016,3,:00,3:00:00,31.3943,-88.26437
33505,16,1,16001,01.01.2016,4,:00,4:00:00,31.39422,-88.26434
33505,16,1,16001,01.01.2016,5,:00,5:00:00,31.39416,-88.26439
33505,16,1,16001,01.01.2016,6,:00,6:00:00,31.39423,-88.26445
33505,16,1,16001,01.01.2016,7,:00,7:00:00,31.3943,-88.26432
33505,16,1,16001,01.01.2016,8,:00,8:00:00,31.39296,-88.26448
33505,16,1,16001,01.01.2016,9,:00,9:00:00,31.3863,-88.2734
33505,16,1,16001,01.01.2016,10,:00,10:00:00,31.37331,-88.26785
33505,16,1,16001,01.01.2016,11,:00,11:00:00,31.39827,-88.27213
33505,16,1,16001,01.01.2016,12,:00,12:00:00,31.39829,-88.27239
33505,16,1,16001,01.01.2016,13,:00,13:00:00,31.39875,-88.27161
33505,16,1,16001,01.01.2016,14,:00,14:00:00,31.39877,-88.27166
33505,16,1,16001,01.01.2016,15,:00,15:00:00,31.39883,-88.27173
33505,16,1,16001,01.01.2016,16,:00,16:00:00,31.39875,-88.27157
33505,16,1,16001,01.01.2016,17,:00,17:00:00,31.39839,-88.27149
33505,16,1,16001,01.01.2016,18,:00,18:00:00,31.39871,-88.27147
33505,16,1,16001,01.01.2016,19,:00,19:00:00,31.39872,-88.27169
33505,16,1,16001,01.01.2016,20,:00,20:00:00,31.39869,-88.27168
33505,16,1,16001,01.01.2016,21,:00,21:00:00,31.39865,-88.27162
33505,16,1,16001,01.01.2016,22,:00,22:00:00,31.39884,-88.27166
33505,16,2,16002,02.01.2016,1,:00,1:00:00,31.39867,-88.27157
33505,16,2,16002,02.01.2016,2,:00,2:00:00,31.39886,-88.27147
33505,16,2,16002,02.01.2016,3,:00,3:00:00,31.39872,-88.27152
33505,16,2,16002,02.01.2016,4,:00,4:00:00,31.39868,-88.26931
33505,16,2,16002,02.01.2016,5,:00,5:00:00,31.40818,-88.2676
33505,16,2,16002,02.01.2016,6,:00,6:00:00,31.40809,-88.26765
33505,16,2,16002,02.01.2016,7,:00,7:00:00,31.40813,-88.26771
33505,16,2,16002,02.01.2016,8,:00,8:00:00,31.40856,-88.26576
33505,16,2,16002,02.01.2016,9,:00,9:00:00,31.40853,-88.2658
33505,16,2,16002,02.01.2016,10,:00,10:00:00,31.40861,-88.26569
33505,16,2,16002,02.01.2016,11,:00,11:00:00,31.4081,-88.26771
33505,16,2,16002,02.01.2016,12,:00,12:00:00,31.40835,-88.26763
33505,16,2,16002,02.01.2016,13,:00,13:00:00,31.40827,-88.26581
33505,16,2,16002,02.01.2016,14,:00,14:00:00,31.40843,-88.26583
33505,16,2,16002,02.01.2016,15,:00,15:00:00,31.40829,-88.2659
33505,16,2,16002,02.01.2016,16,:00,16:00:00,31.40836,-88.26592
33505,16,2,16002,02.01.2016,17,:00,17:00:00,31.40827,-88.26572
33505,16,2,16002,02.01.2016,18,:00,18:00:00,31.40831,-88.26583
33505,16,2,16002,02.01.2016,19,:00,19:00:00,31.40824,-88.26576
33505,16,2,16002,02.01.2016,20,:00,20:00:00,31.40842,-88.26583
33505,16,2,16002,02.01.2016,21,:00,21:00:00,31.40828,-88.26583
33505,16,2,16002,02.01.2016,22,:00,22:00:00,31.40842,-88.26589
33505,16,3,16003,03.01.2016,1,:00,1:00:00,31.40839,-88.26587
33505,16,3,16003,03.01.2016,2,:00,2:00:00,31.40831,-88.26583
33505,16,3,16003,03.01.2016,3,:00,3:00:00,31.4083,-88.26567
33505,16,3,16003,03.01.2016,4,:00,4:00:00,31.40843,-88.26572
33505,16,3,16003,03.01.2016,5,:00,5:00:00,31.408,-88.26742
33505,16,3,16003,03.01.2016,6,:00,6:00:00,31.40801,-88.26767
33505,16,3,16003,03.01.2016,7,:00,7:00:00,31.40843,-88.26855
33505,16,3,16003,03.01.2016,8,:00,8:00:00,31.40394,-88.2711
33505,16,3,16003,03.01.2016,9,:00,9:00:00,31.40819,-88.2677
33505,16,3,16003,03.01.2016,10,:00,10:00:00,31.39889,-88.27153
33505,16,3,16003,03.01.2016,11,:00,11:00:00,31.39883,-88.27154
33505,16,3,16003,03.01.2016,12,:00,12:00:00,31.39875,-88.27165
33505,16,3,16003,03.01.2016,13,:00,13:00:00,31.39878,-88.27155
33505,16,3,16003,03.01.2016,14,:00,14:00:00,31.3988,-88.27159
33505,16,3,16003,03.01.2016,15,:00,15:00:00,31.39873,-88.27154
33505,16,3,16003,03.01.2016,16,:00,16:00:00,31.39873,-88.27165
33505,16,3,16003,03.01.2016,17,:00,17:00:00,31.39874,-88.27179
33505,16,3,16003,03.01.2016,18,:00,18:00:00,31.39873,-88.27161
33505,16,3,16003,03.01.2016,19,:00,19:00:00,31.39881,-88.27154
33505,16,3,16003,03.01.2016,20,:00,20:00:00,31.39879,-88.27134
33505,16,3,16003,03.01.2016,21,:00,21:00:00,31.39884,-88.27151
33505,16,3,16003,03.01.2016,22,:00,22:00:00,31.3989,-88.27159
33505,16,4,16004,04.01.2016,1,:00,1:00:00,31.39877,-88.27168
33505,16,4,16004,04.01.2016,2,:00,2:00:00,31.3987,-88.27155
33505,16,4,16004,04.01.2016,3,:00,3:00:00,31.39872,-88.27154
33505,16,4,16004,04.01.2016,4,:00,4:00:00,31.39893,-88.27131
33505,16,4,16004,04.01.2016,5,:00,5:00:00,31.40262,-88.27127
33505,16,4,16004,04.01.2016,6,:00,6:00:00,31.40823,-88.26793
33505,16,4,16004,04.01.2016,7,:00,7:00:00,31.40871,-88.26732
33505,16,4,16004,04.01.2016,8,:00,8:00:00,31.4088,-88.2671
33505,16,4,16004,04.01.2016,9,:00,9:00:00,31.40867,-88.26748
33505,16,4,16004,04.01.2016,10,:00,10:00:00,31.40818,-88.26754
33505,16,4,16004,04.01.2016,11,:00,11:00:00,31.40711,-88.26855
33505,16,4,16004,04.01.2016,12,:00,12:00:00,31.39871,-88.27148
33505,16,4,16004,04.01.2016,13,:00,13:00:00,31.39877,-88.27156
33505,16,4,16004,04.01.2016,14,:00,14:00:00,31.39883,-88.27177
33505,16,4,16004,04.01.2016,15,:00,15:00:00,31.39882,-88.27151
33505,16,4,16004,04.01.2016,16,:00,16:00:00,31.39888,-88.27154
33505,16,4,16004,04.01.2016,17,:00,17:00:00,31.39873,-88.27154
33505,16,4,16004,04.01.2016,18,:00,18:00:00,31.39863,-88.27145
33505,16,4,16004,04.01.2016,19,:00,19:00:00,31.39868,-88.27157
33505,16,4,16004,04.01.2016,20,:00,20:00:00,31.3986,-88.27162
33505,16,4,16004,04.01.2016,21,:00,21:00:00,31.39875,-88.27159
33505,16,4,16004,04.01.2016,22,:00,22:00:00,31.3988,-88.27159
33505,16,5,16005,05.01.2016,1,:00,1:00:00,31.39877,-88.27152
33505,16,5,16005,05.01.2016,2,:00,2:00:00,31.39898,-88.27162
33505,16,5,16005,05.01.2016,3,:00,3:00:00,31.39912,-88.2692
33505,16,5,16005,05.01.2016,4,:00,4:00:00,31.40831,-88.26772
33505,16,5,16005,05.01.2016,5,:00,5:00:00,31.40782,-88.26778
33505,16,5,16005,05.01.2016,6,:00,6:00:00,31.40818,-88.26778
33505,16,5,16005,05.01.2016,7,:00,7:00:00,31.40842,-88.26592
33505,16,5,16005,05.01.2016,8,:00,8:00:00,31.4083,-88.26592
33505,16,5,16005,05.01.2016,9,:00,9:00:00,31.40828,-88.26586
33505,16,5,16005,05.01.2016,10,:00,10:00:00,31.40828,-88.26593
33505,16,5,16005,05.01.2016,11,:00,11:00:00,31.40817,-88.26745
33505,16,5,16005,05.01.2016,12,:00,12:00:00,31.40832,-88.26777
33505,16,5,16005,05.01.2016,13,:00,13:00:00,31.39881,-88.27159
33505,16,5,16005,05.01.2016,14,:00,14:00:00,31.39862,-88.27161
33505,16,5,16005,05.01.2016,15,:00,15:00:00,31.39878,-88.27163
33505,16,5,16005,05.01.2016,16,:00,16:00:00,31.39879,-88.27154
33505,16,5,16005,05.01.2016,17,:00,17:00:00,31.39877,-88.27157
33505,16,5,16005,05.01.2016,18,:00,18:00:00,31.39868,-88.27153
33505,16,5,16005,05.01.2016,19,:00,19:00:00,31.39881,-88.27165
33505,16,5,16005,05.01.2016,20,:00,20:00:00,31.39896,-88.27152
33505,16,5,16005,05.01.2016,21,:00,21:00:00,31.39862,-88.2717
33505,16,5,16005,05.01.2016,22,:00,22:00:00,31.39863,-88.27162
33505,16,6,16006,06.01.2016,1,:00,1:00:00,31.3986,-88.27162
33505,16,6,16006,06.01.2016,2,:00,2:00:00,31.3987,-88.27148
33505,16,6,16006,06.01.2016,3,:00,3:00:00,31.39878,-88.27162
33505,16,6,16006,06.01.2016,4,:00,4:00:00,31.39883,-88.27162
33505,16,6,16006,06.01.2016,5,:00,5:00:00,31.39867,-88.27165
33505,16,6,16006,06.01.2016,6,:00,6:00:00,31.40199,-88.27078
33505,16,6,16006,06.01.2016,7,:00,7:00:00,31.40806,-88.26759
33505,16,6,16006,06.01.2016,8,:00,8:00:00,31.40856,-88.26696
33505,16,6,16006,06.01.2016,9,:00,9:00:00,31.40842,-88.26686
33505,16,6,16006,06.01.2016,10,:00,10:00:00,31.40821,-88.26754
33505,16,6,16006,06.01.2016,11,:00,11:00:00,31.40421,-88.2703
33505,16,6,16006,06.01.2016,12,:00,12:00:00,31.39876,-88.27172
33505,16,6,16006,06.01.2016,13,:00,13:00:00,31.39881,-88.27165
33505,16,6,16006,06.01.2016,14,:00,14:00:00,31.39882,-88.27158
33505,16,6,16006,06.01.2016,15,:00,15:00:00,31.39871,-88.27169
33505,16,6,16006,06.01.2016,16,:00,16:00:00,31.39868,-88.27159
33505,16,6,16006,06.01.2016,17,:00,17:00:00,31.39872,-88.27154
33505,16,6,16006,06.01.2016,18,:00,18:00:00,31.39866,-88.27159
33505,16,6,16006,06.01.2016,19,:00,19:00:00,31.39872,-88.27172
33505,16,6,16006,06.01.2016,20,:00,20:00:00,31.3987,-88.27163
33505,16,6,16006,06.01.2016,21,:00,21:00:00,31.39865,-88.2717
33505,16,6,16006,06.01.2016,22,:00,22:00:00,31.39863,-88.27156
33505,16,6,16006,06.01.2016,23,:00,23:00:00,31.39902,-88.27172
33505,16,7,16007,07.01.2016,1,:00,1:00:00,31.40219,-88.27134
33505,16,7,16007,07.01.2016,2,:00,2:00:00,31.40236,-88.27066
33505,16,7,16007,07.01.2016,3,:00,3:00:00,31.40218,-88.27047
33505,16,7,16007,07.01.2016,4,:00,4:00:00,31.40224,-88.27077
33505,16,7,16007,07.01.2016,5,:00,5:00:00,31.40242,-88.27137
33505,16,7,16007,07.01.2016,6,:00,6:00:00,31.40229,-88.27145
33505,16,7,16007,07.01.2016,7,:00,7:00:00,31.39894,-88.2713
33505,16,7,16007,07.01.2016,8,:00,8:00:00,31.39891,-88.27133
33505,16,7,16007,07.01.2016,9,:00,9:00:00,31.39899,-88.27133
33505,16,7,16007,07.01.2016,10,:00,10:00:00,31.39894,-88.27134
33505,16,7,16007,07.01.2016,11,:00,11:00:00,31.39908,-88.27142
33505,16,7,16007,07.01.2016,12,:00,12:00:00,31.39888,-88.27118
33505,16,7,16007,07.01.2016,13,:00,13:00:00,31.39901,-88.27129
33505,16,7,16007,07.01.2016,14,:00,14:00:00,31.39893,-88.27125
33505,16,7,16007,07.01.2016,15,:00,15:00:00,31.3991,-88.27134
33505,16,7,16007,07.01.2016,16,:00,16:00:00,31.40238,-88.27119
33505,16,7,16007,07.01.2016,17,:00,17:00:00,31.40227,-88.27152
33505,16,7,16007,07.01.2016,18,:00,18:00:00,31.40218,-88.27074
33505,16,7,16007,07.01.2016,19,:00,19:00:00,31.40223,-88.27076
33505,16,7,16007,07.01.2016,20,:00,20:00:00,31.40222,-88.27159
33505,16,7,16007,07.01.2016,21,:00,21:00:00,31.40224,-88.27162
33505,16,7,16007,07.01.2016,22,:00,22:00:00,31.39877,-88.27162
33505,16,9,16009,09.01.2016,1,:00,1:00:00,31.39866,-88.27165
33505,16,9,16009,09.01.2016,2,:00,2:00:00,31.39872,-88.27165
33505,16,9,16009,09.01.2016,3,:00,3:00:00,31.39868,-88.27159
33505,16,9,16009,09.01.2016,4,:00,4:00:00,31.39863,-88.27159
33505,16,9,16009,09.01.2016,5,:00,5:00:00,31.39858,-88.27163
33505,16,9,16009,09.01.2016,6,:00,6:00:00,31.39873,-88.27161
33505,16,9,16009,09.01.2016,7,:00,7:00:00,31.4021,-88.27119
33505,16,9,16009,09.01.2016,8,:00,8:00:00,31.40252,-88.27154
33505,16,9,16009,09.01.2016,9,:00,9:00:00,31.4081,-88.26766
33505,16,9,16009,09.01.2016,10,:00,10:00:00,31.40944,-88.26495
33505,16,9,16009,09.01.2016,11,:00,11:00:00,31.40923,-88.26514
33505,16,9,16009,09.01.2016,12,:00,12:00:00,31.40836,-88.26772
33505,16,9,16009,09.01.2016,13,:00,13:00:00,31.40439,-88.26637
33505,16,9,16009,09.01.2016,14,:00,14:00:00,31.39913,-88.2687
33505,16,9,16009,09.01.2016,15,:00,15:00:00,31.39867,-88.27187
33505,16,9,16009,09.01.2016,16,:00,16:00:00,31.39858,-88.27159
33505,16,9,16009,09.01.2016,17,:00,17:00:00,31.39872,-88.2717
33505,16,9,16009,09.01.2016,18,:00,18:00:00,31.39858,-88.27156
33505,16,9,16009,09.01.2016,19,:00,19:00:00,31.39853,-88.27175
33505,16,9,16009,09.01.2016,20,:00,20:00:00,31.39853,-88.27165
33505,16,9,16009,09.01.2016,21,:00,21:00:00,31.39906,-88.26871
33505,16,9,16009,09.01.2016,22,:00,22:00:00,31.39914,-88.26867
33505,16,10,16010,10.01.2016,1,:00,1:00:00,31.40134,-88.26868
33505,16,10,16010,10.01.2016,2,:00,2:00:00,31.40521,-88.26742
33505,16,10,16010,10.01.2016,3,:00,3:00:00,31.40555,-88.26747
33505,16,10,16010,10.01.2016,4,:00,4:00:00,31.39884,-88.27112
33505,16,10,16010,10.01.2016,5,:00,5:00:00,31.39886,-88.27106
33505,16,10,16010,10.01.2016,6,:00,6:00:00,31.39888,-88.27106
33505,16,10,16010,10.01.2016,7,:00,7:00:00,31.39903,-88.27117
33505,16,10,16010,10.01.2016,8,:00,8:00:00,31.39884,-88.27091
33505,16,10,16010,10.01.2016,9,:00,9:00:00,31.39888,-88.27109
33505,16,10,16010,10.01.2016,10,:00,10:00:00,31.39887,-88.27108
33505,16,10,16010,10.01.2016,11,:00,11:00:00,31.3989,-88.27108
33505,16,10,16010,10.01.2016,12,:00,12:00:00,31.3989,-88.27106
33505,16,10,16010,10.01.2016,13,:00,13:00:00,31.39885,-88.27108
33505,16,10,16010,10.01.2016,14,:00,14:00:00,31.39886,-88.27095
33505,16,10,16010,10.01.2016,15,:00,15:00:00,31.39886,-88.27117
33505,16,10,16010,10.01.2016,16,:00,16:00:00,31.39886,-88.27115
33505,16,10,16010,10.01.2016,17,:00,17:00:00,31.40491,-88.26821
33505,16,10,16010,10.01.2016,18,:00,18:00:00,31.40526,-88.26763
33505,16,10,16010,10.01.2016,19,:00,19:00:00,31.40609,-88.26763
33505,16,10,16010,10.01.2016,20,:00,20:00:00,31.4074,-88.26759
33505,16,10,16010,10.01.2016,21,:00,21:00:00,31.40814,-88.26773
33505,16,10,16010,10.01.2016,22,:00,22:00:00,31.40726,-88.26838
33505,16,11,16011,11.01.2016,1,:00,1:00:00,31.39888,-88.2714
33505,16,11,16011,11.01.2016,2,:00,2:00:00,31.39891,-88.27145
33505,16,11,16011,11.01.2016,3,:00,3:00:00,31.39894,-88.2714
33505,16,11,16011,11.01.2016,4,:00,4:00:00,31.39902,-88.27138
33505,16,11,16011,11.01.2016,5,:00,5:00:00,31.39883,-88.27133
33505,16,11,16011,11.01.2016,6,:00,6:00:00,31.39894,-88.27133
33505,16,11,16011,11.01.2016,7,:00,7:00:00,31.39878,-88.27131
33505,16,11,16011,11.01.2016,8,:00,8:00:00,31.39888,-88.27145
33505,16,11,16011,11.01.2016,9,:00,9:00:00,31.39884,-88.27131
33505,16,11,16011,11.01.2016,10,:00,10:00:00,31.39885,-88.27138
33505,16,11,16011,11.01.2016,11,:00,11:00:00,31.39883,-88.27137
33505,16,11,16011,11.01.2016,12,:00,12:00:00,31.39901,-88.27149
33505,16,11,16011,11.01.2016,13,:00,13:00:00,31.39859,-88.27346
33505,16,11,16011,11.01.2016,14,:00,14:00:00,31.39725,-88.27181
33505,16,11,16011,11.01.2016,15,:00,15:00:00,31.39684,-88.26647
33505,16,11,16011,11.01.2016,16,:00,16:00:00,31.39597,-88.26351
33505,16,11,16011,11.01.2016,17,:00,17:00:00,31.39448,-88.26471
33505,16,11,16011,11.01.2016,18,:00,18:00:00,31.39459,-88.26472
33505,16,11,16011,11.01.2016,19,:00,19:00:00,31.39445,-88.26461
33505,16,11,16011,11.01.2016,20,:00,20:00:00,31.39875,-88.2712
33505,16,11,16011,11.01.2016,21,:00,21:00:00,31.39892,-88.27116
33505,16,11,16011,11.01.2016,22,:00,22:00:00,31.39883,-88.27097
33505,16,12,16012,12.01.2016,1,:00,1:00:00,31.39893,-88.27094
33505,16,12,16012,12.01.2016,2,:00,2:00:00,31.39885,-88.2709
33505,16,12,16012,12.01.2016,3,:00,3:00:00,31.3989,-88.27088
33505,16,12,16012,12.01.2016,4,:00,4:00:00,31.39891,-88.27095
33505,16,12,16012,12.01.2016,5,:00,5:00:00,31.39892,-88.27097
33505,16,12,16012,12.01.2016,6,:00,6:00:00,31.39896,-88.27097
33505,16,12,16012,12.01.2016,7,:00,7:00:00,31.39894,-88.27102
33505,16,12,16012,12.01.2016,8,:00,8:00:00,31.40827,-88.2677
33505,16,12,16012,12.01.2016,9,:00,9:00:00,31.40924,-88.26522
33505,16,12,16012,12.01.2016,10,:00,10:00:00,31.40832,-88.2659
33505,16,12,16012,12.01.2016,11,:00,11:00:00,31.40824,-88.26583
33505,16,12,16012,12.01.2016,12,:00,12:00:00,31.40831,-88.26575
33505,16,12,16012,12.01.2016,13,:00,13:00:00,31.40819,-88.26774
33505,16,12,16012,12.01.2016,14,:00,14:00:00,31.40834,-88.26586
33505,16,12,16012,12.01.2016,15,:00,15:00:00,31.40826,-88.26586
33505,16,12,16012,12.01.2016,16,:00,16:00:00,31.40814,-88.26572
33505,16,12,16012,12.01.2016,17,:00,17:00:00,31.40832,-88.26589
33505,16,12,16012,12.01.2016,18,:00,18:00:00,31.40816,-88.26558
33505,16,12,16012,12.01.2016,19,:00,19:00:00,31.40785,-88.26529
33505,16,12,16012,12.01.2016,20,:00,20:00:00,31.40783,-88.26528
33505,16,12,16012,12.01.2016,21,:00,21:00:00,31.40789,-88.26515
33505,16,12,16012,12.01.2016,22,:00,22:00:00,31.40781,-88.26512
33505,16,13,16013,13.01.2016,1,:00,1:00:00,31.40782,-88.26525
33505,16,13,16013,13.01.2016,2,:00,2:00:00,31.40781,-88.2653
33505,16,13,16013,13.01.2016,3,:00,3:00:00,31.40811,-88.26576
33505,16,13,16013,13.01.2016,4,:00,4:00:00,31.40823,-88.26766
33505,16,13,16013,13.01.2016,5,:00,5:00:00,31.40843,-88.26718
33505,16,14,16014,14.01.2016,1,:00,1:00:00,31.4088,-88.26716
33505,16,14,16014,14.01.2016,2,:00,2:00:00,31.40914,-88.26739
33505,16,14,16014,14.01.2016,3,:00,3:00:00,31.40837,-88.26767
33505,16,14,16014,14.01.2016,4,:00,4:00:00,31.40905,-88.26734
33505,16,14,16014,14.01.2016,5,:00,5:00:00,31.40974,-88.26647
33505,16,14,16014,14.01.2016,6,:00,6:00:00,31.40939,-88.26692
33505,16,14,16014,14.01.2016,7,:00,7:00:00,31.40825,-88.2649
33505,16,14,16014,14.01.2016,8,:00,8:00:00,31.4082,-88.26486
33505,16,14,16014,14.01.2016,9,:00,9:00:00,31.40825,-88.26491
33505,16,14,16014,14.01.2016,10,:00,10:00:00,31.4082,-88.26496
33505,16,14,16014,14.01.2016,11,:00,11:00:00,31.40945,-88.26216
33505,16,14,16014,14.01.2016,12,:00,12:00:00,31.40945,-88.26241
33505,16,14,16014,14.01.2016,13,:00,13:00:00,31.40954,-88.26232
33505,16,14,16014,14.01.2016,14,:00,14:00:00,31.40947,-88.26239
33505,16,14,16014,14.01.2016,15,:00,15:00:00,31.40818,-88.26792
33505,16,14,16014,14.01.2016,16,:00,16:00:00,31.40812,-88.26763
33505,16,14,16014,14.01.2016,17,:00,17:00:00,31.40796,-88.26728
33505,16,14,16014,14.01.2016,18,:00,18:00:00,31.4087,-88.26685
33505,16,14,16014,14.01.2016,19,:00,19:00:00,31.4087,-88.26667
33505,16,14,16014,14.01.2016,20,:00,20:00:00,31.40865,-88.26669
33505,16,14,16014,14.01.2016,21,:00,21:00:00,31.40879,-88.26654
33505,16,14,16014,14.01.2016,22,:00,22:00:00,31.40584,-88.2694
33505,16,16,16016,16.01.2016,1,:00,1:00:00,31.39926,-88.27101
33505,16,16,16016,16.01.2016,2,:00,2:00:00,31.3992,-88.27106
33505,16,16,16016,16.01.2016,3,:00,3:00:00,31.39929,-88.27099
33505,16,16,16016,16.01.2016,4,:00,4:00:00,31.39932,-88.27113
33505,16,16,16016,16.01.2016,5,:00,5:00:00,31.39963,-88.27074
33505,16,16,16016,16.01.2016,6,:00,6:00:00,31.40827,-88.26789
33505,16,16,16016,16.01.2016,7,:00,7:00:00,31.40883,-88.26696
33505,16,16,16016,16.01.2016,8,:00,8:00:00,31.4099,-88.26714
33505,16,16,16016,16.01.2016,9,:00,9:00:00,31.40986,-88.26701
33505,16,16,16016,16.01.2016,10,:00,10:00:00,31.4082,-88.26784
33505,16,16,16016,16.01.2016,11,:00,11:00:00,31.4073,-88.26868
33505,16,16,16016,16.01.2016,12,:00,12:00:00,31.39962,-88.27251
33505,16,16,16016,16.01.2016,13,:00,13:00:00,31.39962,-88.27251
33505,16,16,16016,16.01.2016,14,:00,14:00:00,31.39962,-88.27257
33505,16,16,16016,16.01.2016,15,:00,15:00:00,31.3995,-88.2725
33505,16,16,16016,16.01.2016,16,:00,16:00:00,31.39962,-88.27247
33505,16,16,16016,16.01.2016,17,:00,17:00:00,31.39968,-88.27258
33505,16,16,16016,16.01.2016,18,:00,18:00:00,31.39957,-88.27262
33505,16,16,16016,16.01.2016,19,:00,19:00:00,31.39949,-88.27243
33505,16,16,16016,16.01.2016,20,:00,20:00:00,31.40024,-88.27262
33505,16,16,16016,16.01.2016,21,:00,21:00:00,31.40808,-88.26763
33505,16,16,16016,16.01.2016,22,:00,22:00:00,31.40818,-88.26718
33505,16,18,16018,18.01.2016,1,:00,1:00:00,31.41036,-88.26651
33505,16,18,16018,18.01.2016,2,:00,2:00:00,31.409,-88.26425
33505,16,18,16018,18.01.2016,3,:00,3:00:00,31.40909,-88.26422
33505,16,18,16018,18.01.2016,4,:00,4:00:00,31.40823,-88.26709
33505,16,18,16018,18.01.2016,5,:00,5:00:00,31.40405,-88.26895
33505,16,18,16018,18.01.2016,6,:00,6:00:00,31.39867,-88.27159
33505,16,18,16018,18.01.2016,7,:00,7:00:00,31.39878,-88.27159
33505,16,18,16018,18.01.2016,8,:00,8:00:00,31.39846,-88.2712
33505,16,18,16018,18.01.2016,9,:00,9:00:00,31.39887,-88.27154
33505,16,18,16018,18.01.2016,10,:00,10:00:00,31.39871,-88.27165
33505,16,18,16018,18.01.2016,11,:00,11:00:00,31.39876,-88.27166
33505,16,18,16018,18.01.2016,12,:00,12:00:00,31.39879,-88.27159
33505,16,18,16018,18.01.2016,13,:00,13:00:00,31.39826,-88.27234
33505,16,18,16018,18.01.2016,14,:00,14:00:00,31.39823,-88.27202
