bear,year,juliandate,juliandate,GMT.Date,hour,minute,GMT.Time,Latitude,Longitude
33491,17,266,17266,23.09.2017,3,:01,3:01:00,30.89855,-88.12059
33491,17,266,17266,23.09.2017,4,:00,4:00:00,30.89948,-88.12005
33491,17,266,17266,23.09.2017,5,:01,5:01:00,30.89979,-88.12032
33491,17,266,17266,23.09.2017,6,:00,6:00:00,30.89998,-88.12042
33491,17,266,17266,23.09.2017,7,:00,7:00:00,30.90034,-88.12041
33491,17,266,17266,23.09.2017,8,:00,8:00:00,30.90001,-88.11499
33491,17,266,17266,23.09.2017,9,:03,9:03:00,30.90167,-88.11151
33491,17,266,17266,23.09.2017,11,:03,11:03:00,30.90167,-88.11127
33491,17,266,17266,23.09.2017,12,:03,12:03:00,30.90277,-88.10961
33491,17,266,17266,23.09.2017,13,:00,13:00:00,30.90606,-88.09835
33491,17,266,17266,23.09.2017,14,:00,14:00:00,30.89795,-88.08366
33491,17,266,17266,23.09.2017,15,:00,15:00:00,30.89965,-88.08255
33491,17,266,17266,23.09.2017,16,:00,16:00:00,30.9005,-88.08351
33491,17,266,17266,23.09.2017,17,:01,17:01:00,30.89828,-88.08077
33491,17,266,17266,23.09.2017,18,:00,18:00:00,30.89331,-88.08487
33491,17,266,17266,23.09.2017,19,:01,19:01:00,30.89028,-88.09383
33491,17,266,17266,23.09.2017,20,:01,20:01:00,30.89052,-88.09568
33491,17,266,17266,23.09.2017,21,:00,21:00:00,30.89049,-88.0958
33491,17,266,17266,23.09.2017,22,:00,22:00:00,30.89044,-88.09609
33491,17,267,17267,24.09.2017,0,:01,0:01:00,30.89044,-88.09625
33491,17,267,17267,24.09.2017,2,:01,2:01:00,30.89047,-88.09574
33491,17,267,17267,24.09.2017,3,:00,3:00:00,30.89021,-88.09471
33491,17,267,17267,24.09.2017,4,:00,4:00:00,30.89048,-88.09572
33491,17,267,17267,24.09.2017,5,:00,5:00:00,30.89056,-88.096
33491,17,267,17267,24.09.2017,6,:00,6:00:00,30.89243,-88.09642
33491,17,267,17267,24.09.2017,7,:01,7:01:00,30.89547,-88.10514
33491,17,267,17267,24.09.2017,8,:00,8:00:00,30.89618,-88.11013
33491,17,267,17267,24.09.2017,9,:00,9:00:00,30.89809,-88.11326
33491,17,267,17267,24.09.2017,10,:02,10:02:00,30.90225,-88.12034
33491,17,267,17267,24.09.2017,11,:00,11:00:00,30.90056,-88.1205
33491,17,267,17267,24.09.2017,12,:03,12:03:00,30.90054,-88.12045
33491,17,267,17267,24.09.2017,13,:00,13:00:00,30.89813,-88.11913
33491,17,267,17267,24.09.2017,14,:02,14:02:00,30.90178,-88.11225
33491,17,267,17267,24.09.2017,15,:01,15:01:00,30.9076,-88.10806
33491,17,267,17267,24.09.2017,16,:00,16:00:00,30.9088,-88.10478
33491,17,267,17267,24.09.2017,18,:01,18:01:00,30.89942,-88.08174
33491,17,267,17267,24.09.2017,19,:00,19:00:00,30.89801,-88.08416
33491,17,267,17267,24.09.2017,20,:00,20:00:00,30.89833,-88.08437
33491,17,267,17267,24.09.2017,21,:00,21:00:00,30.89434,-88.08368
33491,17,267,17267,24.09.2017,22,:00,22:00:00,30.88961,-88.08713
33491,17,267,17267,24.09.2017,23,:00,23:00:00,30.89391,-88.10557
33491,17,268,17268,25.09.2017,0,:03,0:03:00,30.90202,-88.12023
33491,17,268,17268,25.09.2017,1,:00,1:00:00,30.90216,-88.12146
33491,17,268,17268,25.09.2017,3,:01,3:01:00,30.90174,-88.12169
33491,17,268,17268,25.09.2017,4,:01,4:01:00,30.90169,-88.12167
33491,17,268,17268,25.09.2017,5,:00,5:00:00,30.90174,-88.12169
33491,17,268,17268,25.09.2017,6,:01,6:01:00,30.9016,-88.12074
33491,17,268,17268,25.09.2017,7,:00,7:00:00,30.90121,-88.11338
33491,17,268,17268,25.09.2017,10,:03,10:03:00,30.9017,-88.11174
33491,17,268,17268,25.09.2017,12,:03,12:03:00,30.90174,-88.11193
33491,17,268,17268,25.09.2017,13,:00,13:00:00,30.9022,-88.10414
33491,17,268,17268,25.09.2017,14,:03,14:03:00,30.90242,-88.09519
33491,17,268,17268,25.09.2017,15,:00,15:00:00,30.89754,-88.0845
33491,17,268,17268,25.09.2017,16,:00,16:00:00,30.9,-88.08303
33491,17,268,17268,25.09.2017,17,:00,17:00:00,30.9002,-88.08309
33491,17,268,17268,25.09.2017,18,:00,18:00:00,30.89791,-88.0843
33491,17,268,17268,25.09.2017,19,:00,19:00:00,30.89849,-88.08462
33491,17,268,17268,25.09.2017,20,:00,20:00:00,30.89824,-88.08458
33491,17,268,17268,25.09.2017,21,:01,21:01:00,30.89985,-88.08308
33491,17,268,17268,25.09.2017,22,:00,22:00:00,30.90871,-88.08473
33491,17,268,17268,25.09.2017,23,:00,23:00:00,30.90852,-88.08466
33491,17,269,17269,26.09.2017,0,:00,0:00:00,30.9086,-88.08653
33491,17,269,17269,26.09.2017,1,:01,1:01:00,30.90873,-88.08644
33491,17,269,17269,26.09.2017,2,:01,2:01:00,30.90872,-88.08639
33491,17,269,17269,26.09.2017,3,:00,3:00:00,30.90875,-88.08644
33491,17,269,17269,26.09.2017,4,:00,4:00:00,30.90854,-88.08628
33491,17,269,17269,26.09.2017,5,:00,5:00:00,30.90879,-88.08638
33491,17,269,17269,26.09.2017,6,:00,6:00:00,30.9081,-88.09525
33491,17,269,17269,26.09.2017,7,:00,7:00:00,30.90431,-88.10161
33491,17,269,17269,26.09.2017,8,:00,8:00:00,30.9005,-88.09748
33491,17,269,17269,26.09.2017,9,:00,9:00:00,30.89518,-88.09101
33491,17,269,17269,26.09.2017,10,:01,10:01:00,30.89811,-88.08322
33491,17,269,17269,26.09.2017,11,:00,11:00:00,30.90037,-88.0837
33491,17,269,17269,26.09.2017,12,:02,12:02:00,30.90011,-88.0818
33491,17,269,17269,26.09.2017,13,:01,13:01:00,30.9003,-88.08362
33491,17,269,17269,26.09.2017,14,:01,14:01:00,30.89958,-88.08245
33491,17,269,17269,26.09.2017,15,:01,15:01:00,30.8988,-88.08473
33491,17,269,17269,26.09.2017,16,:00,16:00:00,30.89988,-88.09423
33491,17,269,17269,26.09.2017,18,:00,18:00:00,30.89385,-88.10787
33491,17,269,17269,26.09.2017,19,:02,19:02:00,30.89453,-88.10739
33491,17,269,17269,26.09.2017,20,:01,20:01:00,30.90197,-88.12046
33491,17,269,17269,26.09.2017,21,:00,21:00:00,30.89739,-88.1212
33491,17,269,17269,26.09.2017,22,:00,22:00:00,30.8981,-88.10984
33491,17,269,17269,26.09.2017,23,:01,23:01:00,30.89329,-88.10548
33491,17,270,17270,27.09.2017,0,:00,0:00:00,30.89254,-88.09195
33491,17,270,17270,27.09.2017,1,:00,1:00:00,30.89876,-88.08203
33491,17,270,17270,27.09.2017,2,:00,2:00:00,30.8999,-88.08309
33491,17,270,17270,27.09.2017,3,:00,3:00:00,30.89988,-88.08376
33491,17,270,17270,27.09.2017,4,:00,4:00:00,30.89998,-88.08376
33491,17,270,17270,27.09.2017,7,:01,7:01:00,30.89801,-88.08337
33491,17,270,17270,27.09.2017,8,:00,8:00:00,30.89804,-88.08337
33491,17,270,17270,27.09.2017,9,:03,9:03:00,30.89983,-88.0831
33491,17,270,17270,27.09.2017,10,:02,10:02:00,30.90039,-88.08358
33491,17,270,17270,27.09.2017,12,:01,12:01:00,30.90056,-88.08251
33491,17,270,17270,27.09.2017,13,:00,13:00:00,30.90002,-88.08122
33491,17,270,17270,27.09.2017,14,:01,14:01:00,30.90048,-88.08503
33491,17,270,17270,27.09.2017,15,:02,15:02:00,30.90012,-88.08766
33491,17,270,17270,27.09.2017,16,:00,16:00:00,30.89967,-88.09471
33491,17,270,17270,27.09.2017,17,:01,17:01:00,30.9048,-88.10139
33491,17,270,17270,27.09.2017,18,:01,18:01:00,30.90486,-88.10147
33491,17,270,17270,27.09.2017,19,:01,19:01:00,30.90486,-88.10158
33491,17,270,17270,27.09.2017,20,:01,20:01:00,30.90467,-88.10127
33491,17,270,17270,27.09.2017,21,:00,21:00:00,30.90474,-88.10144
33491,17,270,17270,27.09.2017,22,:01,22:01:00,30.90482,-88.10157
33491,17,270,17270,27.09.2017,23,:00,23:00:00,30.90483,-88.10168
33491,17,271,17271,28.09.2017,0,:01,0:01:00,30.90483,-88.10147
33491,17,271,17271,28.09.2017,1,:01,1:01:00,30.90509,-88.10176
33491,17,271,17271,28.09.2017,2,:01,2:01:00,30.9048,-88.10157
33491,17,271,17271,28.09.2017,3,:00,3:00:00,30.9049,-88.10169
33491,17,271,17271,28.09.2017,4,:00,4:00:00,30.90489,-88.10169
33491,17,271,17271,28.09.2017,5,:00,5:00:00,30.90451,-88.10159
33491,17,271,17271,28.09.2017,6,:00,6:00:00,30.90459,-88.10652
33491,17,271,17271,28.09.2017,7,:00,7:00:00,30.90917,-88.1078
33491,17,271,17271,28.09.2017,8,:00,8:00:00,30.90514,-88.10749
33491,17,271,17271,28.09.2017,9,:00,9:00:00,30.90263,-88.10602
33491,17,271,17271,28.09.2017,10,:01,10:01:00,30.90233,-88.10472
33491,17,271,17271,28.09.2017,12,:03,12:03:00,30.90307,-88.09596
33491,17,271,17271,28.09.2017,13,:00,13:00:00,30.89495,-88.09092
33491,17,271,17271,28.09.2017,14,:01,14:01:00,30.89655,-88.08793
33491,17,271,17271,28.09.2017,15,:00,15:00:00,30.89864,-88.0819
33491,17,271,17271,28.09.2017,16,:01,16:01:00,30.90044,-88.08251
33491,17,271,17271,28.09.2017,17,:00,17:00:00,30.89842,-88.08433
33491,17,271,17271,28.09.2017,18,:00,18:00:00,30.89436,-88.08142
33491,17,271,17271,28.09.2017,19,:00,19:00:00,30.8943,-88.08024
33491,17,271,17271,28.09.2017,20,:00,20:00:00,30.89437,-88.08034
33491,17,271,17271,28.09.2017,22,:01,22:01:00,30.90419,-88.06477
33491,17,271,17271,28.09.2017,23,:00,23:00:00,30.90569,-88.06802
33491,17,272,17272,29.09.2017,0,:01,0:01:00,30.90992,-88.08325
33491,17,272,17272,29.09.2017,1,:00,1:00:00,30.90179,-88.08184
33491,17,272,17272,29.09.2017,2,:00,2:00:00,30.90035,-88.083
33491,17,272,17272,29.09.2017,3,:01,3:01:00,30.90038,-88.08322
33491,17,272,17272,29.09.2017,4,:00,4:00:00,30.90031,-88.08316
33491,17,272,17272,29.09.2017,6,:01,6:01:00,30.90032,-88.08332
33491,17,272,17272,29.09.2017,7,:00,7:00:00,30.90048,-88.08329
33491,17,272,17272,29.09.2017,8,:00,8:00:00,30.89859,-88.08332
33491,17,272,17272,29.09.2017,9,:01,9:01:00,30.89938,-88.08338
33491,17,272,17272,29.09.2017,10,:02,10:02:00,30.89986,-88.0811
33491,17,272,17272,29.09.2017,12,:03,12:03:00,30.89946,-88.08142
33491,17,272,17272,29.09.2017,13,:00,13:00:00,30.89448,-88.08294
33491,17,272,17272,29.09.2017,14,:00,14:00:00,30.89519,-88.09111
33491,17,272,17272,29.09.2017,15,:00,15:00:00,30.89767,-88.09754
33491,17,272,17272,29.09.2017,16,:00,16:00:00,30.89331,-88.10626
33491,17,272,17272,29.09.2017,17,:02,17:02:00,30.89871,-88.11828
33491,17,272,17272,29.09.2017,18,:00,18:00:00,30.90015,-88.12107
33491,17,272,17272,29.09.2017,19,:00,19:00:00,30.90256,-88.11442
33491,17,272,17272,29.09.2017,20,:00,20:00:00,30.90913,-88.10778
33491,17,272,17272,29.09.2017,21,:00,21:00:00,30.90606,-88.10697
33491,17,272,17272,29.09.2017,22,:00,22:00:00,30.90603,-88.10677
33491,17,272,17272,29.09.2017,23,:00,23:00:00,30.9061,-88.10697
33491,17,273,17273,30.09.2017,0,:00,0:00:00,30.90609,-88.10686
33491,17,273,17273,30.09.2017,1,:00,1:00:00,30.90647,-88.10697
33491,17,273,17273,30.09.2017,2,:00,2:00:00,30.90501,-88.10752
33491,17,273,17273,30.09.2017,4,:01,4:01:00,30.90502,-88.10758
33491,17,273,17273,30.09.2017,5,:00,5:00:00,30.90498,-88.10752
33491,17,273,17273,30.09.2017,6,:02,6:02:00,30.90651,-88.09643
33491,17,273,17273,30.09.2017,7,:00,7:00:00,30.90047,-88.08242
33491,17,273,17273,30.09.2017,8,:00,8:00:00,30.90002,-88.08274
33491,17,273,17273,30.09.2017,9,:01,9:01:00,30.90004,-88.08131
33491,17,273,17273,30.09.2017,10,:01,10:01:00,30.90015,-88.0813
33491,17,273,17273,30.09.2017,11,:00,11:00:00,30.90002,-88.0812
33491,17,273,17273,30.09.2017,12,:01,12:01:00,30.89913,-88.08298
33491,17,273,17273,30.09.2017,13,:00,13:00:00,30.89773,-88.08316
33491,17,273,17273,30.09.2017,14,:01,14:01:00,30.89788,-88.08338
33491,17,273,17273,30.09.2017,15,:03,15:03:00,30.89964,-88.08366
33491,17,273,17273,30.09.2017,16,:00,16:00:00,30.89963,-88.0839
33491,17,273,17273,30.09.2017,17,:00,17:00:00,30.90183,-88.08184
33491,17,273,17273,30.09.2017,18,:00,18:00:00,30.89697,-88.08191
33491,17,273,17273,30.09.2017,19,:00,19:00:00,30.89407,-88.0815
33491,17,273,17273,30.09.2017,20,:01,20:01:00,30.89406,-88.08139
33491,17,273,17273,30.09.2017,21,:00,21:00:00,30.89403,-88.08146
33491,17,273,17273,30.09.2017,22,:00,22:00:00,30.89411,-88.08148
33491,17,273,17273,30.09.2017,23,:00,23:00:00,30.89453,-88.08358
33491,17,274,17274,01.10.2017,0,:01,0:01:00,30.89263,-88.08943
33491,17,274,17274,01.10.2017,1,:01,1:01:00,30.89019,-88.09378
33491,17,274,17274,01.10.2017,2,:00,2:00:00,30.89486,-88.10175
33491,17,274,17274,01.10.2017,3,:00,3:00:00,30.8943,-88.10907
33491,17,274,17274,01.10.2017,5,:01,5:01:00,30.89421,-88.10896
33491,17,274,17274,01.10.2017,6,:00,6:00:00,30.89414,-88.10916
33491,17,274,17274,01.10.2017,7,:00,7:00:00,30.89834,-88.11104
33491,17,274,17274,01.10.2017,8,:02,8:02:00,30.90152,-88.11351
33491,17,274,17274,01.10.2017,9,:02,9:02:00,30.90154,-88.11065
33491,17,274,17274,01.10.2017,10,:01,10:01:00,30.90095,-88.10958
33491,17,274,17274,01.10.2017,12,:02,12:02:00,30.90027,-88.10822
33491,17,274,17274,01.10.2017,13,:00,13:00:00,30.89804,-88.10196
33491,17,274,17274,01.10.2017,14,:03,14:03:00,30.90244,-88.09784
33491,17,274,17274,01.10.2017,15,:00,15:00:00,30.90363,-88.09855
33491,17,274,17274,01.10.2017,16,:00,16:00:00,30.90356,-88.09841
33491,17,274,17274,01.10.2017,17,:00,17:00:00,30.90477,-88.10135
33491,17,274,17274,01.10.2017,18,:01,18:01:00,30.90547,-88.10005
33491,17,274,17274,01.10.2017,19,:00,19:00:00,30.90536,-88.10009
33491,17,274,17274,01.10.2017,20,:01,20:01:00,30.90532,-88.09984
33491,17,274,17274,01.10.2017,21,:01,21:01:00,30.90543,-88.10012
33491,17,274,17274,01.10.2017,22,:01,22:01:00,30.90534,-88.10102
33491,17,274,17274,01.10.2017,23,:01,23:01:00,30.90363,-88.09823
33491,17,275,17275,02.10.2017,0,:00,0:00:00,30.90348,-88.09833
33491,17,275,17275,02.10.2017,2,:00,2:00:00,30.90338,-88.09825
33491,17,275,17275,02.10.2017,3,:00,3:00:00,30.90348,-88.0983
33491,17,275,17275,02.10.2017,4,:00,4:00:00,30.90354,-88.09822
33491,17,275,17275,02.10.2017,5,:00,5:00:00,30.90355,-88.0984
33491,17,275,17275,02.10.2017,6,:00,6:00:00,30.90275,-88.09877
33491,17,275,17275,02.10.2017,7,:01,7:01:00,30.90233,-88.09471
33491,17,275,17275,02.10.2017,8,:01,8:01:00,30.90243,-88.09472
33491,17,275,17275,02.10.2017,9,:01,9:01:00,30.90241,-88.09465
33491,17,275,17275,02.10.2017,10,:00,10:00:00,30.90242,-88.09454
33491,17,275,17275,02.10.2017,11,:00,11:00:00,30.89553,-88.09156
33491,17,275,17275,02.10.2017,12,:00,12:00:00,30.89742,-88.08426
33491,17,275,17275,02.10.2017,13,:01,13:01:00,30.89984,-88.08809
33491,17,275,17275,02.10.2017,14,:00,14:00:00,30.90343,-88.09781
33491,17,275,17275,02.10.2017,15,:00,15:00:00,30.90382,-88.09872
33491,17,275,17275,02.10.2017,16,:00,16:00:00,30.90752,-88.10807
33491,17,275,17275,02.10.2017,17,:00,17:00:00,30.90499,-88.1014
33491,17,275,17275,02.10.2017,18,:00,18:00:00,30.90557,-88.09824
33491,17,275,17275,02.10.2017,19,:00,19:00:00,30.90456,-88.09828
33491,17,275,17275,02.10.2017,20,:00,20:00:00,30.90352,-88.09844
33491,17,275,17275,02.10.2017,21,:00,21:00:00,30.90478,-88.10151
33491,17,275,17275,02.10.2017,22,:00,22:00:00,30.90414,-88.10939
33491,17,275,17275,02.10.2017,23,:00,23:00:00,30.91051,-88.12219
33491,17,276,17276,03.10.2017,0,:03,0:03:00,30.89751,-88.11779
33491,17,276,17276,03.10.2017,1,:00,1:00:00,30.8995,-88.12016
33491,17,276,17276,03.10.2017,2,:01,2:01:00,30.89958,-88.11991
33491,17,276,17276,03.10.2017,3,:01,3:01:00,30.89972,-88.11992
33491,17,276,17276,03.10.2017,4,:00,4:00:00,30.8997,-88.11992
33491,17,276,17276,03.10.2017,5,:01,5:01:00,30.89966,-88.1199
33491,17,276,17276,03.10.2017,6,:00,6:00:00,30.8988,-88.11812
33491,17,276,17276,03.10.2017,7,:00,7:00:00,30.89823,-88.11097
33491,17,276,17276,03.10.2017,8,:01,8:01:00,30.90025,-88.10929
33491,17,276,17276,03.10.2017,9,:01,9:01:00,30.90038,-88.10923
33491,17,276,17276,03.10.2017,12,:03,12:03:00,30.89968,-88.10623
33491,17,276,17276,03.10.2017,14,:00,14:00:00,30.90356,-88.09838
33491,17,276,17276,03.10.2017,15,:00,15:00:00,30.90337,-88.09835
33491,17,276,17276,03.10.2017,16,:00,16:00:00,30.90385,-88.09887
33491,17,276,17276,03.10.2017,17,:00,17:00:00,30.90345,-88.09837
33491,17,276,17276,03.10.2017,18,:01,18:01:00,30.90327,-88.09841
33491,17,276,17276,03.10.2017,19,:01,19:01:00,30.90313,-88.0983
33491,17,276,17276,03.10.2017,20,:00,20:00:00,30.90314,-88.0984
33491,17,276,17276,03.10.2017,21,:00,21:00:00,30.90318,-88.09841
33491,17,276,17276,03.10.2017,22,:00,22:00:00,30.90321,-88.09827
33491,17,276,17276,03.10.2017,23,:02,23:02:00,30.90321,-88.09856
33491,17,277,17277,04.10.2017,0,:02,0:02:00,30.90311,-88.09851
33491,17,277,17277,04.10.2017,1,:00,1:00:00,30.90348,-88.09841
33491,17,277,17277,04.10.2017,2,:00,2:00:00,30.90309,-88.09786
33491,17,277,17277,04.10.2017,3,:01,3:01:00,30.90319,-88.09838
33491,17,277,17277,04.10.2017,4,:00,4:00:00,30.90317,-88.09828
33491,17,277,17277,04.10.2017,5,:01,5:01:00,30.90321,-88.09803
33491,17,277,17277,04.10.2017,6,:00,6:00:00,30.90315,-88.09835
33491,17,277,17277,04.10.2017,7,:00,7:00:00,30.90291,-88.09799
33491,17,277,17277,04.10.2017,8,:00,8:00:00,30.90299,-88.09841
33491,17,277,17277,04.10.2017,9,:00,9:00:00,30.90351,-88.09824
33491,17,277,17277,04.10.2017,10,:01,10:01:00,30.9027,-88.09809
33491,17,277,17277,04.10.2017,11,:00,11:00:00,30.90282,-88.09803
33491,17,277,17277,04.10.2017,13,:01,13:01:00,30.90305,-88.09812
33491,17,277,17277,04.10.2017,15,:01,15:01:00,30.90347,-88.09838
33491,17,277,17277,04.10.2017,16,:00,16:00:00,30.90335,-88.0981
33491,17,277,17277,04.10.2017,17,:02,17:02:00,30.90417,-88.09576
33491,17,277,17277,04.10.2017,18,:00,18:00:00,30.90341,-88.09841
33491,17,277,17277,04.10.2017,19,:00,19:00:00,30.90588,-88.09965
33491,17,277,17277,04.10.2017,20,:00,20:00:00,30.90312,-88.09992
33491,17,278,17278,05.10.2017,2,:01,2:01:00,30.90344,-88.09856
33491,17,278,17278,05.10.2017,3,:00,3:00:00,30.90341,-88.09844
33491,17,278,17278,05.10.2017,5,:02,5:02:00,30.90274,-88.09763
33491,17,278,17278,05.10.2017,7,:02,7:02:00,30.90268,-88.09758
33491,17,278,17278,05.10.2017,8,:00,8:00:00,30.90348,-88.09841
33491,17,278,17278,05.10.2017,10,:03,10:03:00,30.90238,-88.09468
33491,17,278,17278,05.10.2017,12,:03,12:03:00,30.90147,-88.09445
33491,17,278,17278,05.10.2017,13,:00,13:00:00,30.89768,-88.09748
33491,17,278,17278,05.10.2017,15,:01,15:01:00,30.89401,-88.10644
33491,17,278,17278,05.10.2017,16,:00,16:00:00,30.89725,-88.10613
33491,17,278,17278,05.10.2017,17,:00,17:00:00,30.90414,-88.09904
33491,17,278,17278,05.10.2017,18,:00,18:00:00,30.90369,-88.10532
33491,17,278,17278,05.10.2017,19,:00,19:00:00,30.90907,-88.10761
33491,17,278,17278,05.10.2017,20,:00,20:00:00,30.90967,-88.10966
33491,17,279,17279,06.10.2017,0,:02,0:02:00,30.90799,-88.10762
33491,17,279,17279,06.10.2017,1,:00,1:00:00,30.9092,-88.10778
33491,17,279,17279,06.10.2017,2,:00,2:00:00,30.90918,-88.10787
33491,17,279,17279,06.10.2017,3,:00,3:00:00,30.90913,-88.10771
33491,17,279,17279,06.10.2017,4,:00,4:00:00,30.90821,-88.10765
33491,17,279,17279,06.10.2017,6,:00,6:00:00,30.90818,-88.10758
33491,17,279,17279,06.10.2017,7,:00,7:00:00,30.90821,-88.10752
33491,17,279,17279,06.10.2017,8,:00,8:00:00,30.90473,-88.10111
33491,17,279,17279,06.10.2017,10,:00,10:00:00,30.89832,-88.08422
33491,17,279,17279,06.10.2017,11,:00,11:00:00,30.89771,-88.08507
33491,17,279,17279,06.10.2017,12,:00,12:00:00,30.89808,-88.08328
33491,17,279,17279,06.10.2017,14,:00,14:00:00,30.90032,-88.08262
33491,17,279,17279,06.10.2017,15,:00,15:00:00,30.89797,-88.08326
33491,17,279,17279,06.10.2017,16,:00,16:00:00,30.89568,-88.08831
33491,17,279,17279,06.10.2017,17,:02,17:02:00,30.89407,-88.09835
33491,17,279,17279,06.10.2017,18,:03,18:03:00,30.89411,-88.10847
33491,17,279,17279,06.10.2017,19,:00,19:00:00,30.89948,-88.12009
33491,17,279,17279,06.10.2017,20,:01,20:01:00,30.89943,-88.12016
33491,17,279,17279,06.10.2017,21,:00,21:00:00,30.89955,-88.12007
33491,17,279,17279,06.10.2017,22,:01,22:01:00,30.89913,-88.12024
33491,17,279,17279,06.10.2017,23,:00,23:00:00,30.89925,-88.12025
33491,17,280,17280,07.10.2017,0,:01,0:01:00,30.89927,-88.12041
33491,17,280,17280,07.10.2017,1,:00,1:00:00,30.89944,-88.12007
33491,17,280,17280,07.10.2017,2,:01,2:01:00,30.89606,-88.11882
33491,17,280,17280,07.10.2017,3,:01,3:01:00,30.89433,-88.11728
33491,17,280,17280,07.10.2017,4,:01,4:01:00,30.89438,-88.11705
33491,17,280,17280,07.10.2017,5,:01,5:01:00,30.89447,-88.11715
33491,17,280,17280,07.10.2017,6,:01,6:01:00,30.89443,-88.11716
33491,17,280,17280,07.10.2017,7,:00,7:00:00,30.8945,-88.11618
33491,17,280,17280,07.10.2017,8,:01,8:01:00,30.89957,-88.11997
33491,17,280,17280,07.10.2017,9,:01,9:01:00,30.90038,-88.12044
33491,17,280,17280,07.10.2017,10,:01,10:01:00,30.90035,-88.12046
33491,17,280,17280,07.10.2017,13,:01,13:01:00,30.90037,-88.12046
33491,17,280,17280,07.10.2017,14,:00,14:00:00,30.90038,-88.12046
33491,17,280,17280,07.10.2017,15,:02,15:02:00,30.90005,-88.12001
33491,17,280,17280,07.10.2017,16,:00,16:00:00,30.90014,-88.12044
33491,17,280,17280,07.10.2017,17,:00,17:00:00,30.89911,-88.11592
33491,17,280,17280,07.10.2017,18,:01,18:01:00,30.89924,-88.11413
33491,17,280,17280,07.10.2017,19,:01,19:01:00,30.89947,-88.12014
33491,17,280,17280,07.10.2017,20,:00,20:00:00,30.90224,-88.12157
33491,17,280,17280,07.10.2017,21,:02,21:02:00,30.90218,-88.12121
33491,17,280,17280,07.10.2017,23,:01,23:01:00,30.90219,-88.12106
33491,17,281,17281,08.10.2017,0,:00,0:00:00,30.89608,-88.11981
33491,17,281,17281,08.10.2017,1,:00,1:00:00,30.90122,-88.11505
33491,17,281,17281,08.10.2017,2,:00,2:00:00,30.90913,-88.10767
33491,17,281,17281,08.10.2017,3,:00,3:00:00,30.90545,-88.10534
33491,17,281,17281,08.10.2017,4,:00,4:00:00,30.90552,-88.10564
33491,17,281,17281,08.10.2017,5,:00,5:00:00,30.90538,-88.10541
33491,17,281,17281,08.10.2017,6,:00,6:00:00,30.90432,-88.10176
33491,17,281,17281,08.10.2017,7,:00,7:00:00,30.89992,-88.09915
33491,17,281,17281,08.10.2017,8,:00,8:00:00,30.90007,-88.08683
33491,17,281,17281,08.10.2017,9,:01,9:01:00,30.89851,-88.08287
33491,17,281,17281,08.10.2017,10,:03,10:03:00,30.89789,-88.08116
33491,17,281,17281,08.10.2017,11,:02,11:02:00,30.89804,-88.08102
33491,17,281,17281,08.10.2017,13,:00,13:00:00,30.90037,-88.08251
33491,17,281,17281,08.10.2017,14,:01,14:01:00,30.90027,-88.08362
33491,17,281,17281,08.10.2017,15,:01,15:01:00,30.90096,-88.08395
33491,17,281,17281,08.10.2017,16,:01,16:01:00,30.90569,-88.09819
33491,17,281,17281,08.10.2017,17,:00,17:00:00,30.90489,-88.1014
33491,17,281,17281,08.10.2017,18,:01,18:01:00,30.9027,-88.10324
33491,17,281,17281,08.10.2017,20,:00,20:00:00,30.90285,-88.10941
33491,17,281,17281,08.10.2017,21,:01,21:01:00,30.90139,-88.11318
33491,17,281,17281,08.10.2017,22,:00,22:00:00,30.8986,-88.11463
33491,17,281,17281,08.10.2017,23,:00,23:00:00,30.89332,-88.10717
33491,17,282,17282,09.10.2017,0,:00,0:00:00,30.89343,-88.10726
33491,17,282,17282,09.10.2017,1,:01,1:01:00,30.89374,-88.10684
33491,17,282,17282,09.10.2017,2,:00,2:00:00,30.89369,-88.10677
33491,17,282,17282,09.10.2017,3,:00,3:00:00,30.89381,-88.1067
33491,17,282,17282,09.10.2017,4,:00,4:00:00,30.89349,-88.10723
33491,17,282,17282,09.10.2017,5,:00,5:00:00,30.89341,-88.10717
33491,17,282,17282,09.10.2017,6,:01,6:01:00,30.89857,-88.10808
33491,17,282,17282,09.10.2017,10,:01,10:01:00,30.89812,-88.1101
33491,17,282,17282,09.10.2017,12,:00,12:00:00,30.89343,-88.10723
33491,17,282,17282,09.10.2017,13,:01,13:01:00,30.89876,-88.10338
33491,17,282,17282,09.10.2017,14,:02,14:02:00,30.9032,-88.09867
33491,17,282,17282,09.10.2017,15,:00,15:00:00,30.90115,-88.09524
33491,17,282,17282,09.10.2017,16,:00,16:00:00,30.8997,-88.08301
33491,17,282,17282,09.10.2017,17,:00,17:00:00,30.89966,-88.08213
33491,17,282,17282,09.10.2017,18,:01,18:01:00,30.89397,-88.08124
33491,17,282,17282,09.10.2017,19,:01,19:01:00,30.89406,-88.08139
33491,17,282,17282,09.10.2017,20,:00,20:00:00,30.89331,-88.08905
33491,17,282,17282,09.10.2017,21,:00,21:00:00,30.89341,-88.10659
33491,17,282,17282,09.10.2017,22,:00,22:00:00,30.89382,-88.10697
33491,17,282,17282,09.10.2017,23,:00,23:00:00,30.89332,-88.10739
33491,17,283,17283,10.10.2017,0,:00,0:00:00,30.89332,-88.10634
33491,17,283,17283,10.10.2017,1,:00,1:00:00,30.89596,-88.10653
